Entity,Code,Date,Daily confirmed deaths,Days since 5 daily deaths first reported
Spain,ESP,"Apr 1, 2020",784.7142857142857,24
Spain,ESP,"Apr 2, 2020",802.7142857142857,25
Spain,ESP,"Apr 3, 2020",844.8571428571429,26
Sri Lanka,LKA,"Jan 2, 2020",0,
Sri Lanka,LKA,"Jan 3, 2020",0,
Sri Lanka,LKA,"Jan 4, 2020",0,
Sri Lanka,LKA,"Jan 5, 2020",0,
Sri Lanka,LKA,"Jan 6, 2020",0,
Sri Lanka,LKA,"Jan 7, 2020",0,
Sri Lanka,LKA,"Jan 8, 2020",0,
Sri Lanka,LKA,"Jan 9, 2020",0,
Sri Lanka,LKA,"Jan 10, 2020",0,
Sri Lanka,LKA,"Jan 11, 2020",0,
Sri Lanka,LKA,"Jan 12, 2020",0,
Sri Lanka,LKA,"Jan 13, 2020",0,
Sri Lanka,LKA,"Jan 14, 2020",0,
Sri Lanka,LKA,"Jan 15, 2020",0,
Sri Lanka,LKA,"Jan 16, 2020",0,
Sri Lanka,LKA,"Jan 17, 2020",0,
Sri Lanka,LKA,"Jan 18, 2020",0,
Sri Lanka,LKA,"Jan 19, 2020",0,
Sri Lanka,LKA,"Jan 20, 2020",0,
Sri Lanka,LKA,"Jan 21, 2020",0,
Sri Lanka,LKA,"Jan 22, 2020",0,
Sri Lanka,LKA,"Jan 23, 2020",0,
Sri Lanka,LKA,"Jan 24, 2020",0,
Sri Lanka,LKA,"Jan 25, 2020",0,
Sri Lanka,LKA,"Jan 26, 2020",0,
Sri Lanka,LKA,"Jan 27, 2020",0,
Sri Lanka,LKA,"Jan 28, 2020",0,
Sri Lanka,LKA,"Jan 29, 2020",0,
Sri Lanka,LKA,"Jan 30, 2020",0,
Sri Lanka,LKA,"Jan 31, 2020",0,
Sri Lanka,LKA,"Feb 1, 2020",0,
Sri Lanka,LKA,"Feb 2, 2020",0,
Sri Lanka,LKA,"Feb 3, 2020",0,
Sri Lanka,LKA,"Feb 4, 2020",0,
Sri Lanka,LKA,"Feb 5, 2020",0,
Sri Lanka,LKA,"Feb 6, 2020",0,
Sri Lanka,LKA,"Feb 7, 2020",0,
Sri Lanka,LKA,"Feb 8, 2020",0,
Sri Lanka,LKA,"Feb 9, 2020",0,
Sri Lanka,LKA,"Feb 10, 2020",0,
Sri Lanka,LKA,"Feb 11, 2020",0,
Sri Lanka,LKA,"Feb 12, 2020",0,
Sri Lanka,LKA,"Feb 13, 2020",0,
Sri Lanka,LKA,"Feb 14, 2020",0,
Sri Lanka,LKA,"Feb 15, 2020",0,
Sri Lanka,LKA,"Feb 16, 2020",0,
Sri Lanka,LKA,"Feb 17, 2020",0,
Sri Lanka,LKA,"Feb 18, 2020",0,
Sri Lanka,LKA,"Feb 19, 2020",0,
Sri Lanka,LKA,"Feb 20, 2020",0,
Sri Lanka,LKA,"Feb 21, 2020",0,
Sri Lanka,LKA,"Feb 22, 2020",0,
Sri Lanka,LKA,"Feb 23, 2020",0,
Sri Lanka,LKA,"Feb 24, 2020",0,
Sri Lanka,LKA,"Feb 25, 2020",0,
Sri Lanka,LKA,"Feb 26, 2020",0,
Sri Lanka,LKA,"Feb 27, 2020",0,
Sri Lanka,LKA,"Feb 28, 2020",0,
Sri Lanka,LKA,"Feb 29, 2020",0,
Sri Lanka,LKA,"Mar 1, 2020",0,
Sri Lanka,LKA,"Mar 2, 2020",0,
Sri Lanka,LKA,"Mar 3, 2020",0,
Sri Lanka,LKA,"Mar 4, 2020",0,
Sri Lanka,LKA,"Mar 5, 2020",0,
Sri Lanka,LKA,"Mar 6, 2020",0,
Sri Lanka,LKA,"Mar 14, 2020",0,
Sri Lanka,LKA,"Mar 15, 2020",0,
Sri Lanka,LKA,"Mar 16, 2020",0,
Sri Lanka,LKA,"Mar 17, 2020",0,
Sri Lanka,LKA,"Mar 18, 2020",0,
Sri Lanka,LKA,"Mar 19, 2020",0,
Sri Lanka,LKA,"Mar 20, 2020",0,
Sri Lanka,LKA,"Mar 21, 2020",0,
Sri Lanka,LKA,"Mar 22, 2020",0,
Sri Lanka,LKA,"Mar 23, 2020",0,
Sri Lanka,LKA,"Mar 24, 2020",0,
Sri Lanka,LKA,"Mar 25, 2020",0,
Sri Lanka,LKA,"Mar 26, 2020",0,
Sri Lanka,LKA,"Mar 27, 2020",0,
Sri Lanka,LKA,"Mar 28, 2020",0,
Sri Lanka,LKA,"Mar 29, 2020",0.14285714285714285,
Sri Lanka,LKA,"Mar 30, 2020",0.14285714285714285,
Sri Lanka,LKA,"Mar 31, 2020",0.14285714285714285,
Sri Lanka,LKA,"Apr 1, 2020",0.2857142857142857,
Sri Lanka,LKA,"Apr 2, 2020",0.2857142857142857,
Sri Lanka,LKA,"Apr 3, 2020",0.42857142857142855,
Sudan,SDN,"Mar 16, 2020",0.3333333333333333,
Sudan,SDN,"Mar 17, 2020",0.25,
Sudan,SDN,"Mar 18, 2020",0.2,
Sudan,SDN,"Mar 19, 2020",0.16666666666666666,
Sudan,SDN,"Mar 20, 2020",0.14285714285714285,
Sudan,SDN,"Mar 21, 2020",0.14285714285714285,
Sudan,SDN,"Mar 22, 2020",0,
Sudan,SDN,"Mar 23, 2020",0,
Sudan,SDN,"Mar 24, 2020",0,
Sudan,SDN,"Mar 25, 2020",0,
Sudan,SDN,"Mar 26, 2020",0,
Sudan,SDN,"Mar 27, 2020",0,
Sudan,SDN,"Mar 28, 2020",0,
Sudan,SDN,"Mar 29, 2020",0,
Sudan,SDN,"Mar 30, 2020",0,
Sudan,SDN,"Mar 31, 2020",0.14285714285714285,
Sudan,SDN,"Apr 1, 2020",0.14285714285714285,
Sudan,SDN,"Apr 2, 2020",0.14285714285714285,
Sudan,SDN,"Apr 3, 2020",0.14285714285714285,
Suriname,SUR,"Mar 23, 2020",0,
Suriname,SUR,"Mar 24, 2020",0,
Suriname,SUR,"Mar 25, 2020",0,
Suriname,SUR,"Mar 26, 2020",0,
Suriname,SUR,"Mar 27, 2020",0,
Suriname,SUR,"Mar 28, 2020",0,
Suriname,SUR,"Mar 29, 2020",0,
Suriname,SUR,"Mar 30, 2020",0,
Suriname,SUR,"Mar 31, 2020",0,
Suriname,SUR,"Apr 1, 2020",0,
Suriname,SUR,"Apr 2, 2020",0,
Suriname,SUR,"Apr 3, 2020",0,
Swaziland,SWZ,"Mar 17, 2020",0,
Swaziland,SWZ,"Mar 18, 2020",0,
Swaziland,SWZ,"Mar 19, 2020",0,
Swaziland,SWZ,"Mar 20, 2020",0,
Swaziland,SWZ,"Mar 21, 2020",0,
Swaziland,SWZ,"Mar 22, 2020",0,
Swaziland,SWZ,"Mar 23, 2020",0,
Swaziland,SWZ,"Mar 24, 2020",0,
Swaziland,SWZ,"Mar 25, 2020",0,
Swaziland,SWZ,"Mar 26, 2020",0,
Swaziland,SWZ,"Mar 27, 2020",0,
Swaziland,SWZ,"Mar 28, 2020",0,
Swaziland,SWZ,"Mar 29, 2020",0,
Swaziland,SWZ,"Mar 30, 2020",0,
Swaziland,SWZ,"Mar 31, 2020",0,
Swaziland,SWZ,"Apr 1, 2020",0,
Swaziland,SWZ,"Apr 2, 2020",0,
Swaziland,SWZ,"Apr 3, 2020",0,
Sweden,SWE,"Jan 2, 2020",0,
Sweden,SWE,"Jan 3, 2020",0,
Sweden,SWE,"Jan 4, 2020",0,
Sweden,SWE,"Jan 5, 2020",0,
Sweden,SWE,"Jan 6, 2020",0,
Sweden,SWE,"Jan 7, 2020",0,
Sweden,SWE,"Jan 8, 2020",0,
Sweden,SWE,"Jan 9, 2020",0,
Sweden,SWE,"Jan 10, 2020",0,
Sweden,SWE,"Jan 11, 2020",0,
Sweden,SWE,"Jan 12, 2020",0,
Sweden,SWE,"Jan 13, 2020",0,
Sweden,SWE,"Jan 14, 2020",0,
Sweden,SWE,"Jan 15, 2020",0,
Sweden,SWE,"Jan 16, 2020",0,
Sweden,SWE,"Jan 17, 2020",0,
Sweden,SWE,"Jan 18, 2020",0,
Sweden,SWE,"Jan 19, 2020",0,
Sweden,SWE,"Jan 20, 2020",0,
Sweden,SWE,"Jan 21, 2020",0,
Sweden,SWE,"Jan 22, 2020",0,
Sweden,SWE,"Jan 23, 2020",0,
Sweden,SWE,"Jan 24, 2020",0,
Sweden,SWE,"Jan 25, 2020",0,
Sweden,SWE,"Jan 26, 2020",0,
Sweden,SWE,"Jan 27, 2020",0,
Sweden,SWE,"Jan 28, 2020",0,
Sweden,SWE,"Jan 29, 2020",0,
Sweden,SWE,"Jan 30, 2020",0,
Sweden,SWE,"Jan 31, 2020",0,
Sweden,SWE,"Feb 1, 2020",0,
Sweden,SWE,"Feb 2, 2020",0,
Sweden,SWE,"Feb 3, 2020",0,
Sweden,SWE,"Feb 4, 2020",0,
Sweden,SWE,"Feb 5, 2020",0,
Sweden,SWE,"Feb 6, 2020",0,
Sweden,SWE,"Feb 7, 2020",0,
Sweden,SWE,"Feb 8, 2020",0,
Sweden,SWE,"Feb 9, 2020",0,
Sweden,SWE,"Feb 10, 2020",0,
Sweden,SWE,"Feb 11, 2020",0,
Sweden,SWE,"Feb 12, 2020",0,
Sweden,SWE,"Feb 13, 2020",0,
Sweden,SWE,"Feb 14, 2020",0,
Sweden,SWE,"Feb 15, 2020",0,
Sweden,SWE,"Feb 16, 2020",0,
Sweden,SWE,"Feb 17, 2020",0,
Sweden,SWE,"Feb 18, 2020",0,
Sweden,SWE,"Feb 19, 2020",0,
Sweden,SWE,"Feb 20, 2020",0,
Sweden,SWE,"Feb 21, 2020",0,
Sweden,SWE,"Feb 22, 2020",0,
Sweden,SWE,"Feb 23, 2020",0,
Sweden,SWE,"Feb 24, 2020",0,
Sweden,SWE,"Feb 25, 2020",0,
Sweden,SWE,"Feb 26, 2020",0,
Sweden,SWE,"Feb 27, 2020",0,
Sweden,SWE,"Feb 28, 2020",0,
Sweden,SWE,"Feb 29, 2020",0,
Sweden,SWE,"Mar 1, 2020",0,
Sweden,SWE,"Mar 2, 2020",0,
Sweden,SWE,"Mar 3, 2020",0,
Sweden,SWE,"Mar 4, 2020",0,
Sweden,SWE,"Mar 5, 2020",0,
Sweden,SWE,"Mar 6, 2020",0,
Sweden,SWE,"Mar 7, 2020",0,
Sweden,SWE,"Mar 8, 2020",0,
Sweden,SWE,"Mar 9, 2020",0,
Sweden,SWE,"Mar 10, 2020",0,
Sweden,SWE,"Mar 11, 2020",0,
Sweden,SWE,"Mar 12, 2020",0.14285714285714285,
Sweden,SWE,"Mar 13, 2020",0.14285714285714285,
Sweden,SWE,"Mar 14, 2020",0.14285714285714285,
Sweden,SWE,"Mar 15, 2020",0.14285714285714285,
Sweden,SWE,"Mar 16, 2020",0.42857142857142855,
Sweden,SWE,"Mar 17, 2020",1,
Sweden,SWE,"Mar 18, 2020",1.1428571428571428,
Sweden,SWE,"Mar 19, 2020",1.2857142857142858,
Sweden,SWE,"Mar 20, 2020",1.2857142857142858,
Sweden,SWE,"Mar 21, 2020",2.142857142857143,
Sweden,SWE,"Mar 22, 2020",2.7142857142857144,
Sweden,SWE,"Mar 23, 2020",2.5714285714285716,
Sweden,SWE,"Mar 24, 2020",2.5714285714285716,0
Sweden,SWE,"Mar 25, 2020",4,1
Sweden,SWE,"Mar 26, 2020",4.571428571428571,2
Sweden,SWE,"Mar 27, 2020",8,3
Sweden,SWE,"Mar 28, 2020",10.857142857142858,4
Sweden,SWE,"Mar 29, 2020",11.714285714285714,5
Sweden,SWE,"Mar 30, 2020",12.714285714285714,6
Sweden,SWE,"Mar 31, 2020",17.285714285714285,7
Sweden,SWE,"Apr 1, 2020",20.571428571428573,8
Sweden,SWE,"Apr 2, 2020",28.142857142857142,9
Sweden,SWE,"Apr 3, 2020",30.857142857142858,10
Switzerland,CHE,"Jan 2, 2020",0,
Switzerland,CHE,"Jan 3, 2020",0,
Switzerland,CHE,"Jan 4, 2020",0,
Switzerland,CHE,"Jan 5, 2020",0,
Switzerland,CHE,"Jan 6, 2020",0,
Switzerland,CHE,"Jan 7, 2020",0,
Switzerland,CHE,"Jan 8, 2020",0,
Switzerland,CHE,"Jan 9, 2020",0,
Switzerland,CHE,"Jan 10, 2020",0,
Switzerland,CHE,"Jan 11, 2020",0,
Switzerland,CHE,"Jan 12, 2020",0,
Switzerland,CHE,"Jan 13, 2020",0,
Switzerland,CHE,"Jan 14, 2020",0,
Switzerland,CHE,"Jan 15, 2020",0,
Switzerland,CHE,"Jan 16, 2020",0,
Switzerland,CHE,"Jan 17, 2020",0,
Switzerland,CHE,"Jan 18, 2020",0,
Switzerland,CHE,"Jan 19, 2020",0,
Switzerland,CHE,"Jan 20, 2020",0,
Switzerland,CHE,"Jan 21, 2020",0,
Switzerland,CHE,"Jan 22, 2020",0,
Switzerland,CHE,"Jan 23, 2020",0,
Switzerland,CHE,"Jan 24, 2020",0,
Switzerland,CHE,"Jan 25, 2020",0,
Switzerland,CHE,"Jan 26, 2020",0,
Switzerland,CHE,"Jan 27, 2020",0,
Switzerland,CHE,"Jan 28, 2020",0,
Switzerland,CHE,"Jan 29, 2020",0,
Switzerland,CHE,"Jan 30, 2020",0,
Switzerland,CHE,"Jan 31, 2020",0,
Switzerland,CHE,"Feb 1, 2020",0,
Switzerland,CHE,"Feb 2, 2020",0,
Switzerland,CHE,"Feb 3, 2020",0,
Switzerland,CHE,"Feb 4, 2020",0,
Switzerland,CHE,"Feb 5, 2020",0,
Switzerland,CHE,"Feb 6, 2020",0,
Switzerland,CHE,"Feb 7, 2020",0,
Switzerland,CHE,"Feb 8, 2020",0,
Switzerland,CHE,"Feb 9, 2020",0,
Switzerland,CHE,"Feb 10, 2020",0,
Switzerland,CHE,"Feb 11, 2020",0,
Switzerland,CHE,"Feb 12, 2020",0,
Switzerland,CHE,"Feb 13, 2020",0,
Switzerland,CHE,"Feb 14, 2020",0,
Switzerland,CHE,"Feb 15, 2020",0,
Switzerland,CHE,"Feb 16, 2020",0,
Switzerland,CHE,"Feb 17, 2020",0,
Switzerland,CHE,"Feb 18, 2020",0,
Switzerland,CHE,"Feb 19, 2020",0,
Switzerland,CHE,"Feb 20, 2020",0,
Switzerland,CHE,"Feb 21, 2020",0,
Switzerland,CHE,"Feb 22, 2020",0,
Switzerland,CHE,"Feb 23, 2020",0,
Switzerland,CHE,"Feb 24, 2020",0,
Switzerland,CHE,"Feb 25, 2020",0,
Switzerland,CHE,"Feb 26, 2020",0,
Switzerland,CHE,"Feb 27, 2020",0,
Switzerland,CHE,"Feb 28, 2020",0,
Switzerland,CHE,"Feb 29, 2020",0,
Switzerland,CHE,"Mar 1, 2020",0,
Switzerland,CHE,"Mar 2, 2020",0,
Switzerland,CHE,"Mar 3, 2020",0,
Switzerland,CHE,"Mar 4, 2020",0,
Switzerland,CHE,"Mar 5, 2020",0,
Switzerland,CHE,"Mar 6, 2020",0.14285714285714285,
Switzerland,CHE,"Mar 7, 2020",0.14285714285714285,
Switzerland,CHE,"Mar 8, 2020",0.14285714285714285,
Switzerland,CHE,"Mar 9, 2020",0.2857142857142857,
Switzerland,CHE,"Mar 10, 2020",0.2857142857142857,
Switzerland,CHE,"Mar 11, 2020",0.42857142857142855,
Switzerland,CHE,"Mar 12, 2020",0.5714285714285714,
Switzerland,CHE,"Mar 13, 2020",0.42857142857142855,
Switzerland,CHE,"Mar 14, 2020",0.8571428571428571,
Switzerland,CHE,"Mar 15, 2020",1.4285714285714286,
Switzerland,CHE,"Mar 16, 2020",1.5714285714285714,
Switzerland,CHE,"Mar 17, 2020",1.7142857142857142,
Switzerland,CHE,"Mar 18, 2020",2.2857142857142856,0
Switzerland,CHE,"Mar 19, 2020",2.4285714285714284,1
Switzerland,CHE,"Mar 20, 2020",4.142857142857143,2
Switzerland,CHE,"Mar 21, 2020",5.142857142857143,3
Switzerland,CHE,"Mar 22, 2020",6.428571428571429,4
Switzerland,CHE,"Mar 23, 2020",6.714285714285714,5
Switzerland,CHE,"Mar 24, 2020",7.428571428571429,6
Switzerland,CHE,"Mar 25, 2020",9.571428571428571,7
Switzerland,CHE,"Mar 26, 2020",11.714285714285714,8
Switzerland,CHE,"Mar 27, 2020",18.285714285714285,9
Switzerland,CHE,"Mar 28, 2020",22,10
Switzerland,CHE,"Mar 29, 2020",25.571428571428573,11
Switzerland,CHE,"Mar 30, 2020",28.142857142857142,12
Switzerland,CHE,"Mar 31, 2020",32.714285714285715,13
Switzerland,CHE,"Apr 1, 2020",41,14
Switzerland,CHE,"Apr 2, 2020",39.285714285714285,15
Switzerland,CHE,"Apr 3, 2020",53.57142857142857,16
Syria,SYR,"Mar 25, 2020",0,
Syria,SYR,"Mar 26, 2020",0,
Syria,SYR,"Mar 27, 2020",0,
Syria,SYR,"Mar 28, 2020",0,
Syria,SYR,"Mar 29, 2020",0,
Syria,SYR,"Mar 30, 2020",0.14285714285714285,
Syria,SYR,"Mar 31, 2020",0.2857142857142857,
Syria,SYR,"Apr 1, 2020",0.2857142857142857,
Syria,SYR,"Apr 2, 2020",0.2857142857142857,
Syria,SYR,"Apr 3, 2020",0.42857142857142855,
Taiwan,TWN,"Jan 2, 2020",0,
Taiwan,TWN,"Jan 3, 2020",0,
Taiwan,TWN,"Jan 4, 2020",0,
Taiwan,TWN,"Jan 5, 2020",0,
Taiwan,TWN,"Jan 6, 2020",0,
Taiwan,TWN,"Jan 7, 2020",0,
Taiwan,TWN,"Jan 8, 2020",0,
Taiwan,TWN,"Jan 9, 2020",0,
Taiwan,TWN,"Jan 10, 2020",0,
Taiwan,TWN,"Jan 11, 2020",0,
Taiwan,TWN,"Jan 12, 2020",0,
Taiwan,TWN,"Jan 13, 2020",0,
Taiwan,TWN,"Jan 14, 2020",0,
Taiwan,TWN,"Jan 15, 2020",0,
Taiwan,TWN,"Jan 16, 2020",0,
Taiwan,TWN,"Jan 17, 2020",0,
Taiwan,TWN,"Jan 18, 2020",0,
Taiwan,TWN,"Jan 19, 2020",0,
Taiwan,TWN,"Jan 20, 2020",0,
Taiwan,TWN,"Jan 21, 2020",0,
Taiwan,TWN,"Jan 22, 2020",0,
Taiwan,TWN,"Jan 23, 2020",0,
Taiwan,TWN,"Jan 24, 2020",0,
Taiwan,TWN,"Jan 25, 2020",0,
Taiwan,TWN,"Jan 26, 2020",0,
Taiwan,TWN,"Jan 27, 2020",0,
Taiwan,TWN,"Jan 28, 2020",0,
Taiwan,TWN,"Jan 29, 2020",0,
Taiwan,TWN,"Jan 30, 2020",0,
Taiwan,TWN,"Jan 31, 2020",0,
Taiwan,TWN,"Feb 1, 2020",0,
Taiwan,TWN,"Feb 2, 2020",0,
Taiwan,TWN,"Feb 3, 2020",0,
Taiwan,TWN,"Feb 4, 2020",0,
Taiwan,TWN,"Feb 5, 2020",0,
Taiwan,TWN,"Feb 6, 2020",0,
Taiwan,TWN,"Feb 7, 2020",0,
Taiwan,TWN,"Feb 8, 2020",0,
Taiwan,TWN,"Feb 9, 2020",0,
Taiwan,TWN,"Feb 10, 2020",0,
Taiwan,TWN,"Feb 11, 2020",0,
Taiwan,TWN,"Feb 12, 2020",0,
Taiwan,TWN,"Feb 13, 2020",0,
Taiwan,TWN,"Feb 14, 2020",0,
Taiwan,TWN,"Feb 15, 2020",0,
Taiwan,TWN,"Feb 16, 2020",0,
Taiwan,TWN,"Feb 17, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 18, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 19, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 20, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 21, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 22, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 23, 2020",0.14285714285714285,
Taiwan,TWN,"Feb 24, 2020",0,
Taiwan,TWN,"Feb 25, 2020",0,
Taiwan,TWN,"Feb 26, 2020",0,
Taiwan,TWN,"Feb 27, 2020",0,
Taiwan,TWN,"Feb 28, 2020",0,
Taiwan,TWN,"Feb 29, 2020",0,
Taiwan,TWN,"Mar 1, 2020",0,
Taiwan,TWN,"Mar 2, 2020",0,
Taiwan,TWN,"Mar 3, 2020",0,
Taiwan,TWN,"Mar 4, 2020",0,
Taiwan,TWN,"Mar 5, 2020",0,
Taiwan,TWN,"Mar 6, 2020",0,
Taiwan,TWN,"Mar 7, 2020",0,
Taiwan,TWN,"Mar 8, 2020",0,
Taiwan,TWN,"Mar 9, 2020",0,
Taiwan,TWN,"Mar 10, 2020",0,
Taiwan,TWN,"Mar 11, 2020",0,
Taiwan,TWN,"Mar 12, 2020",0,
Taiwan,TWN,"Mar 13, 2020",0,
Taiwan,TWN,"Mar 14, 2020",0,
Taiwan,TWN,"Mar 15, 2020",0,
Taiwan,TWN,"Mar 16, 2020",0,
Taiwan,TWN,"Mar 17, 2020",0,
Taiwan,TWN,"Mar 18, 2020",0,
Taiwan,TWN,"Mar 19, 2020",0,
Taiwan,TWN,"Mar 20, 2020",0,
Taiwan,TWN,"Mar 21, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 22, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 23, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 24, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 25, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 26, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 27, 2020",0.14285714285714285,
Taiwan,TWN,"Mar 28, 2020",0,
Taiwan,TWN,"Mar 29, 2020",0,
Taiwan,TWN,"Mar 30, 2020",0.42857142857142855,
Taiwan,TWN,"Mar 31, 2020",0.42857142857142855,
Taiwan,TWN,"Apr 1, 2020",0.42857142857142855,
Taiwan,TWN,"Apr 2, 2020",0.42857142857142855,
Taiwan,TWN,"Apr 3, 2020",0.42857142857142855,
Tanzania,TZA,"Mar 19, 2020",0,
Tanzania,TZA,"Mar 20, 2020",0,
Tanzania,TZA,"Mar 21, 2020",0,
Tanzania,TZA,"Mar 22, 2020",0,
Tanzania,TZA,"Mar 23, 2020",0,
Tanzania,TZA,"Mar 24, 2020",0,
Tanzania,TZA,"Mar 25, 2020",0,
Tanzania,TZA,"Mar 26, 2020",0,
Tanzania,TZA,"Mar 27, 2020",0,
Tanzania,TZA,"Mar 28, 2020",0,
Tanzania,TZA,"Mar 29, 2020",0.14285714285714285,
Tanzania,TZA,"Mar 30, 2020",0.14285714285714285,
Tanzania,TZA,"Mar 31, 2020",0.14285714285714285,
Tanzania,TZA,"Apr 1, 2020",0.14285714285714285,
Tanzania,TZA,"Apr 2, 2020",0.14285714285714285,
Tanzania,TZA,"Apr 3, 2020",0.14285714285714285,
Thailand,THA,"Jan 2, 2020",0,
Thailand,THA,"Jan 3, 2020",0,
Thailand,THA,"Jan 4, 2020",0,
Thailand,THA,"Jan 5, 2020",0,
Thailand,THA,"Jan 6, 2020",0,
Thailand,THA,"Jan 7, 2020",0,
Thailand,THA,"Jan 8, 2020",0,
Thailand,THA,"Jan 9, 2020",0,
Thailand,THA,"Jan 10, 2020",0,
Thailand,THA,"Jan 11, 2020",0,
Thailand,THA,"Jan 12, 2020",0,
Thailand,THA,"Jan 13, 2020",0,
Thailand,THA,"Jan 14, 2020",0,
Thailand,THA,"Jan 15, 2020",0,
Thailand,THA,"Jan 16, 2020",0,
Thailand,THA,"Jan 17, 2020",0,
Thailand,THA,"Jan 18, 2020",0,
Thailand,THA,"Jan 19, 2020",0,
Thailand,THA,"Jan 20, 2020",0,
Thailand,THA,"Jan 21, 2020",0,
Thailand,THA,"Jan 22, 2020",0,
Thailand,THA,"Jan 23, 2020",0,
Thailand,THA,"Jan 24, 2020",0,
Thailand,THA,"Jan 25, 2020",0,
Thailand,THA,"Jan 26, 2020",0,
Thailand,THA,"Jan 27, 2020",0,
Thailand,THA,"Jan 28, 2020",0,
Thailand,THA,"Jan 29, 2020",0,
Thailand,THA,"Jan 30, 2020",0,
Thailand,THA,"Jan 31, 2020",0,
Thailand,THA,"Feb 1, 2020",0,
Thailand,THA,"Feb 2, 2020",0,
Thailand,THA,"Feb 3, 2020",0,
Thailand,THA,"Feb 4, 2020",0,
Thailand,THA,"Feb 5, 2020",0,
Thailand,THA,"Feb 6, 2020",0,
Thailand,THA,"Feb 7, 2020",0,
Thailand,THA,"Feb 8, 2020",0,
Thailand,THA,"Feb 9, 2020",0,
Thailand,THA,"Feb 10, 2020",0,
Thailand,THA,"Feb 11, 2020",0,
Thailand,THA,"Feb 12, 2020",0,
Thailand,THA,"Feb 13, 2020",0,
Thailand,THA,"Feb 14, 2020",0,
Thailand,THA,"Feb 15, 2020",0,
Thailand,THA,"Feb 16, 2020",0,
Thailand,THA,"Feb 17, 2020",0,
Thailand,THA,"Feb 18, 2020",0,
Thailand,THA,"Feb 19, 2020",0,
Thailand,THA,"Feb 20, 2020",0,
Thailand,THA,"Feb 21, 2020",0,
Thailand,THA,"Feb 22, 2020",0,
Thailand,THA,"Feb 23, 2020",0,
Thailand,THA,"Feb 24, 2020",0,
Thailand,THA,"Feb 25, 2020",0,
Thailand,THA,"Feb 26, 2020",0,
Thailand,THA,"Feb 27, 2020",0,
Thailand,THA,"Feb 28, 2020",0,
Thailand,THA,"Feb 29, 2020",0,
Thailand,THA,"Mar 1, 2020",0.14285714285714285,
Thailand,THA,"Mar 2, 2020",0.14285714285714285,
Thailand,THA,"Mar 3, 2020",0.16666666666666666,
Thailand,THA,"Mar 4, 2020",0.2,
Thailand,THA,"Mar 5, 2020",0.2,
Thailand,THA,"Mar 6, 2020",0.25,
Thailand,THA,"Mar 7, 2020",0.25,
Thailand,THA,"Mar 8, 2020",0,
Thailand,THA,"Mar 11, 2020",0,
Thailand,THA,"Mar 12, 2020",0,
Thailand,THA,"Mar 13, 2020",0,
Thailand,THA,"Mar 14, 2020",0,
Thailand,THA,"Mar 15, 2020",0,
Thailand,THA,"Mar 16, 2020",0,
Thailand,THA,"Mar 17, 2020",0,
Thailand,THA,"Mar 18, 2020",0,
Thailand,THA,"Mar 19, 2020",0,
Thailand,THA,"Mar 20, 2020",0,
Thailand,THA,"Mar 21, 2020",0,
Thailand,THA,"Mar 22, 2020",0,
Thailand,THA,"Mar 23, 2020",0,
Thailand,THA,"Mar 24, 2020",0.42857142857142855,
Thailand,THA,"Mar 25, 2020",0.42857142857142855,
Thailand,THA,"Mar 26, 2020",0.42857142857142855,
Thailand,THA,"Mar 27, 2020",0.5714285714285714,
Thailand,THA,"Mar 28, 2020",0.5714285714285714,
Thailand,THA,"Mar 29, 2020",0.7142857142857143,
Thailand,THA,"Mar 30, 2020",0.8571428571428571,
Thailand,THA,"Mar 31, 2020",0.8571428571428571,
Thailand,THA,"Apr 1, 2020",0.8571428571428571,
Thailand,THA,"Apr 2, 2020",1.1428571428571428,
Thailand,THA,"Apr 3, 2020",1.4285714285714286,
Timor,TLS,"Mar 24, 2020",0,
Timor,TLS,"Mar 25, 2020",0,
Timor,TLS,"Mar 26, 2020",0,
Timor,TLS,"Mar 27, 2020",0,
Timor,TLS,"Mar 28, 2020",0,
Timor,TLS,"Mar 29, 2020",0,
Timor,TLS,"Mar 30, 2020",0,
Timor,TLS,"Mar 31, 2020",0,
Timor,TLS,"Apr 1, 2020",0,
Timor,TLS,"Apr 2, 2020",0,
Timor,TLS,"Apr 3, 2020",0,
Togo,TGO,"Mar 17, 2020",0,
Togo,TGO,"Mar 18, 2020",0,
Togo,TGO,"Mar 19, 2020",0,
Togo,TGO,"Mar 20, 2020",0,
Togo,TGO,"Mar 21, 2020",0,
Togo,TGO,"Mar 22, 2020",0,
Togo,TGO,"Mar 23, 2020",0,
Togo,TGO,"Mar 24, 2020",0,
Togo,TGO,"Mar 25, 2020",0,
Togo,TGO,"Mar 26, 2020",0,
Togo,TGO,"Mar 27, 2020",0,
Togo,TGO,"Mar 28, 2020",0.14285714285714285,
