Entity,Code,Date,Daily confirmed cases,Days since daily new confirmed cases (rolling 7-day average) reached 30
Asia,,"Mar 26, 2020",3230.5714285714284,68
Asia,,"Mar 27, 2020",3656,69
Asia,,"Mar 28, 2020",4300.142857142857,70
Asia,,"Mar 29, 2020",4933.428571428572,71
Asia,,"Mar 30, 2020",5556.571428571428,72
Asia,,"Mar 31, 2020",6285.142857142857,73
Asia,,"Apr 1, 2020",6686,74
Asia,,"Apr 2, 2020",7248.714285714285,75
Asia,,"Apr 3, 2020",7748,76
Australia,AUS,"Jan 2, 2020",0,
Australia,AUS,"Jan 3, 2020",0,
Australia,AUS,"Jan 4, 2020",0,
Australia,AUS,"Jan 5, 2020",0,
Australia,AUS,"Jan 6, 2020",0,
Australia,AUS,"Jan 7, 2020",0,
Australia,AUS,"Jan 8, 2020",0,
Australia,AUS,"Jan 9, 2020",0,
Australia,AUS,"Jan 10, 2020",0,
Australia,AUS,"Jan 11, 2020",0,
Australia,AUS,"Jan 12, 2020",0,
Australia,AUS,"Jan 13, 2020",0,
Australia,AUS,"Jan 14, 2020",0,
Australia,AUS,"Jan 15, 2020",0,
Australia,AUS,"Jan 16, 2020",0,
Australia,AUS,"Jan 17, 2020",0,
Australia,AUS,"Jan 18, 2020",0,
Australia,AUS,"Jan 19, 2020",0,
Australia,AUS,"Jan 20, 2020",0,
Australia,AUS,"Jan 21, 2020",0,
Australia,AUS,"Jan 22, 2020",0,
Australia,AUS,"Jan 23, 2020",0,
Australia,AUS,"Jan 24, 2020",0,
Australia,AUS,"Jan 25, 2020",0.14285714285714285,
Australia,AUS,"Jan 26, 2020",0.5714285714285714,
Australia,AUS,"Jan 27, 2020",0.5714285714285714,
Australia,AUS,"Jan 28, 2020",0.5714285714285714,
Australia,AUS,"Jan 29, 2020",0.5714285714285714,
Australia,AUS,"Jan 30, 2020",0.8571428571428571,
Australia,AUS,"Jan 31, 2020",1,
Australia,AUS,"Feb 1, 2020",1.1428571428571428,
Australia,AUS,"Feb 2, 2020",1,
Australia,AUS,"Feb 3, 2020",1,
Australia,AUS,"Feb 4, 2020",1,
Australia,AUS,"Feb 5, 2020",1.1428571428571428,
Australia,AUS,"Feb 6, 2020",1,
Australia,AUS,"Feb 7, 2020",1,
Australia,AUS,"Feb 8, 2020",0.7142857142857143,
Australia,AUS,"Feb 9, 2020",0.42857142857142855,
Australia,AUS,"Feb 10, 2020",0.42857142857142855,
Australia,AUS,"Feb 11, 2020",0.42857142857142855,
Australia,AUS,"Feb 12, 2020",0.2857142857142857,
Australia,AUS,"Feb 13, 2020",0.14285714285714285,
Australia,AUS,"Feb 14, 2020",0.14285714285714285,
Australia,AUS,"Feb 15, 2020",0.14285714285714285,
Australia,AUS,"Feb 16, 2020",0.14285714285714285,
Australia,AUS,"Feb 17, 2020",0.14285714285714285,
Australia,AUS,"Feb 18, 2020",0.14285714285714285,
Australia,AUS,"Feb 19, 2020",0.14285714285714285,
Australia,AUS,"Feb 20, 2020",0.14285714285714285,
Australia,AUS,"Feb 21, 2020",0.2857142857142857,
Australia,AUS,"Feb 22, 2020",0.8571428571428571,
Australia,AUS,"Feb 23, 2020",1,
Australia,AUS,"Feb 24, 2020",1,
Australia,AUS,"Feb 25, 2020",1,
Australia,AUS,"Feb 26, 2020",1,
Australia,AUS,"Feb 27, 2020",1.1428571428571428,
Australia,AUS,"Feb 28, 2020",0.8571428571428571,
Australia,AUS,"Feb 29, 2020",0.5714285714285714,
Australia,AUS,"Mar 1, 2020",0.5714285714285714,
Australia,AUS,"Mar 2, 2020",1,
Australia,AUS,"Mar 3, 2020",1.5714285714285714,
Australia,AUS,"Mar 4, 2020",2.7142857142857144,
Australia,AUS,"Mar 5, 2020",4.142857142857143,
Australia,AUS,"Mar 6, 2020",5.142857142857143,
Australia,AUS,"Mar 7, 2020",5.428571428571429,
Australia,AUS,"Mar 8, 2020",6.857142857142857,
Australia,AUS,"Mar 9, 2020",7.285714285714286,
Australia,AUS,"Mar 10, 2020",9.571428571428571,
Australia,AUS,"Mar 11, 2020",10.142857142857142,
Australia,AUS,"Mar 12, 2020",10.571428571428571,
Australia,AUS,"Mar 13, 2020",13.857142857142858,0
Australia,AUS,"Mar 14, 2020",19.142857142857142,1
Australia,AUS,"Mar 15, 2020",25,2
Australia,AUS,"Mar 16, 2020",31.142857142857142,3
Australia,AUS,"Mar 17, 2020",39.285714285714285,4
Australia,AUS,"Mar 18, 2020",48.857142857142854,5
Australia,AUS,"Mar 19, 2020",62.714285714285715,6
Australia,AUS,"Mar 20, 2020",79,7
Australia,AUS,"Mar 21, 2020",96.71428571428571,8
Australia,AUS,"Mar 22, 2020",121.28571428571429,9
Australia,AUS,"Mar 23, 2020",201.57142857142858,10
Australia,AUS,"Mar 24, 2020",206.85714285714286,11
Australia,AUS,"Mar 25, 2020",281.2857142857143,12
Australia,AUS,"Mar 26, 2020",319.14285714285717,13
Australia,AUS,"Mar 27, 2020",351,14
Australia,AUS,"Mar 28, 2020",357.7142857142857,15
Australia,AUS,"Mar 29, 2020",387.2857142857143,16
Australia,AUS,"Mar 30, 2020",340.57142857142856,17
Australia,AUS,"Mar 31, 2020",390.57142857142856,18
Australia,AUS,"Apr 1, 2020",326.2857142857143,19
Australia,AUS,"Apr 2, 2020",311,20
Australia,AUS,"Apr 3, 2020",294,21
Austria,AUT,"Jan 2, 2020",0,
Austria,AUT,"Jan 3, 2020",0,
Austria,AUT,"Jan 4, 2020",0,
Austria,AUT,"Jan 5, 2020",0,
Austria,AUT,"Jan 6, 2020",0,
Austria,AUT,"Jan 7, 2020",0,
Austria,AUT,"Jan 8, 2020",0,
Austria,AUT,"Jan 9, 2020",0,
Austria,AUT,"Jan 10, 2020",0,
Austria,AUT,"Jan 11, 2020",0,
Austria,AUT,"Jan 12, 2020",0,
Austria,AUT,"Jan 13, 2020",0,
Austria,AUT,"Jan 14, 2020",0,
Austria,AUT,"Jan 15, 2020",0,
Austria,AUT,"Jan 16, 2020",0,
Austria,AUT,"Jan 17, 2020",0,
Austria,AUT,"Jan 18, 2020",0,
Austria,AUT,"Jan 19, 2020",0,
Austria,AUT,"Jan 20, 2020",0,
Austria,AUT,"Jan 21, 2020",0,
Austria,AUT,"Jan 22, 2020",0,
Austria,AUT,"Jan 23, 2020",0,
Austria,AUT,"Jan 24, 2020",0,
Austria,AUT,"Jan 25, 2020",0,
Austria,AUT,"Jan 26, 2020",0,
Austria,AUT,"Jan 27, 2020",0,
Austria,AUT,"Jan 28, 2020",0,
Austria,AUT,"Jan 29, 2020",0,
Austria,AUT,"Jan 30, 2020",0,
Austria,AUT,"Jan 31, 2020",0,
Austria,AUT,"Feb 1, 2020",0,
Austria,AUT,"Feb 2, 2020",0,
Austria,AUT,"Feb 3, 2020",0,
Austria,AUT,"Feb 4, 2020",0,
Austria,AUT,"Feb 5, 2020",0,
Austria,AUT,"Feb 6, 2020",0,
Austria,AUT,"Feb 7, 2020",0,
Austria,AUT,"Feb 8, 2020",0,
Austria,AUT,"Feb 9, 2020",0,
Austria,AUT,"Feb 10, 2020",0,
Austria,AUT,"Feb 11, 2020",0,
Austria,AUT,"Feb 12, 2020",0,
Austria,AUT,"Feb 13, 2020",0,
Austria,AUT,"Feb 14, 2020",0,
Austria,AUT,"Feb 15, 2020",0,
Austria,AUT,"Feb 16, 2020",0,
Austria,AUT,"Feb 17, 2020",0,
Austria,AUT,"Feb 18, 2020",0,
Austria,AUT,"Feb 19, 2020",0,
Austria,AUT,"Feb 20, 2020",0,
Austria,AUT,"Feb 21, 2020",0,
Austria,AUT,"Feb 22, 2020",0,
Austria,AUT,"Feb 23, 2020",0,
Austria,AUT,"Feb 24, 2020",0,
Austria,AUT,"Feb 25, 2020",0,
Austria,AUT,"Feb 26, 2020",0.2857142857142857,
Austria,AUT,"Feb 27, 2020",0.2857142857142857,
Austria,AUT,"Feb 28, 2020",0.7142857142857143,
Austria,AUT,"Feb 29, 2020",1,
Austria,AUT,"Mar 1, 2020",1.4285714285714286,
Austria,AUT,"Mar 2, 2020",2,
Austria,AUT,"Mar 3, 2020",2.5714285714285716,
Austria,AUT,"Mar 4, 2020",3.142857142857143,
Austria,AUT,"Mar 5, 2020",3.857142857142857,
Austria,AUT,"Mar 6, 2020",5.142857142857143,
Austria,AUT,"Mar 7, 2020",9.571428571428571,
Austria,AUT,"Mar 8, 2020",12.714285714285714,
Austria,AUT,"Mar 9, 2020",12.571428571428571,0
Austria,AUT,"Mar 10, 2020",16.142857142857142,1
Austria,AUT,"Mar 11, 2020",22.571428571428573,2
Austria,AUT,"Mar 12, 2020",31,3
Austria,AUT,"Mar 13, 2020",45.714285714285715,4
Austria,AUT,"Mar 14, 2020",61.42857142857143,5
Austria,AUT,"Mar 15, 2020",79.42857142857143,6
Austria,AUT,"Mar 16, 2020",108.28571428571429,7
Austria,AUT,"Mar 17, 2020",126.42857142857143,8
Austria,AUT,"Mar 18, 2020",164.28571428571428,9
Austria,AUT,"Mar 19, 2020",200,10
Austria,AUT,"Mar 20, 2020",262.14285714285717,11
Austria,AUT,"Mar 21, 2020",306.42857142857144,12
Austria,AUT,"Mar 22, 2020",338.42857142857144,13
Austria,AUT,"Mar 23, 2020",395.85714285714283,14
Austria,AUT,"Mar 24, 2020",495.7142857142857,15
Austria,AUT,"Mar 25, 2020",564.2857142857143,16
Austria,AUT,"Mar 26, 2020",606,17
Austria,AUT,"Mar 27, 2020",690.4285714285714,18
Austria,AUT,"Mar 28, 2020",721.1428571428571,19
Austria,AUT,"Mar 29, 2020",752.4285714285714,20
Austria,AUT,"Mar 30, 2020",740.2857142857143,21
Austria,AUT,"Mar 31, 2020",733.1428571428571,22
Austria,AUT,"Apr 1, 2020",700,23
Austria,AUT,"Apr 2, 2020",689,24
Austria,AUT,"Apr 3, 2020",585.7142857142857,25
Azerbaijan,AZE,"Jan 2, 2020",0,
Azerbaijan,AZE,"Jan 3, 2020",0,
Azerbaijan,AZE,"Jan 4, 2020",0,
Azerbaijan,AZE,"Jan 5, 2020",0,
Azerbaijan,AZE,"Jan 6, 2020",0,
Azerbaijan,AZE,"Jan 7, 2020",0,
Azerbaijan,AZE,"Jan 8, 2020",0,
Azerbaijan,AZE,"Jan 9, 2020",0,
Azerbaijan,AZE,"Jan 10, 2020",0,
Azerbaijan,AZE,"Jan 11, 2020",0,
Azerbaijan,AZE,"Jan 12, 2020",0,
Azerbaijan,AZE,"Jan 13, 2020",0,
Azerbaijan,AZE,"Jan 14, 2020",0,
Azerbaijan,AZE,"Jan 15, 2020",0,
Azerbaijan,AZE,"Jan 16, 2020",0,
Azerbaijan,AZE,"Jan 17, 2020",0,
Azerbaijan,AZE,"Jan 18, 2020",0,
Azerbaijan,AZE,"Jan 19, 2020",0,
Azerbaijan,AZE,"Jan 20, 2020",0,
Azerbaijan,AZE,"Jan 21, 2020",0,
Azerbaijan,AZE,"Jan 22, 2020",0,
Azerbaijan,AZE,"Jan 23, 2020",0,
Azerbaijan,AZE,"Jan 24, 2020",0,
Azerbaijan,AZE,"Jan 25, 2020",0,
Azerbaijan,AZE,"Jan 26, 2020",0,
Azerbaijan,AZE,"Jan 27, 2020",0,
Azerbaijan,AZE,"Jan 28, 2020",0,
Azerbaijan,AZE,"Jan 29, 2020",0,
Azerbaijan,AZE,"Jan 30, 2020",0,
Azerbaijan,AZE,"Jan 31, 2020",0,
Azerbaijan,AZE,"Feb 1, 2020",0,
Azerbaijan,AZE,"Feb 2, 2020",0,
Azerbaijan,AZE,"Feb 3, 2020",0,
Azerbaijan,AZE,"Feb 4, 2020",0,
Azerbaijan,AZE,"Feb 5, 2020",0,
Azerbaijan,AZE,"Feb 6, 2020",0,
Azerbaijan,AZE,"Feb 7, 2020",0,
Azerbaijan,AZE,"Feb 8, 2020",0,
Azerbaijan,AZE,"Feb 9, 2020",0,
Azerbaijan,AZE,"Feb 10, 2020",0,
Azerbaijan,AZE,"Feb 11, 2020",0,
Azerbaijan,AZE,"Feb 12, 2020",0,
Azerbaijan,AZE,"Feb 13, 2020",0,
Azerbaijan,AZE,"Feb 14, 2020",0,
Azerbaijan,AZE,"Feb 15, 2020",0,
Azerbaijan,AZE,"Feb 16, 2020",0,
Azerbaijan,AZE,"Feb 17, 2020",0,
Azerbaijan,AZE,"Feb 18, 2020",0,
Azerbaijan,AZE,"Feb 19, 2020",0,
Azerbaijan,AZE,"Feb 20, 2020",0,
Azerbaijan,AZE,"Feb 21, 2020",0,
Azerbaijan,AZE,"Feb 22, 2020",0,
Azerbaijan,AZE,"Feb 23, 2020",0,
Azerbaijan,AZE,"Feb 24, 2020",0,
Azerbaijan,AZE,"Feb 25, 2020",0,
Azerbaijan,AZE,"Feb 26, 2020",0,
Azerbaijan,AZE,"Feb 27, 2020",0,
Azerbaijan,AZE,"Feb 28, 2020",0,
Azerbaijan,AZE,"Feb 29, 2020",0.14285714285714285,
Azerbaijan,AZE,"Mar 1, 2020",0.14285714285714285,
Azerbaijan,AZE,"Mar 2, 2020",0.42857142857142855,
Azerbaijan,AZE,"Mar 3, 2020",0.5,
Azerbaijan,AZE,"Mar 4, 2020",0.6,
Azerbaijan,AZE,"Mar 5, 2020",0.75,
Azerbaijan,AZE,"Mar 6, 2020",1.5,
Azerbaijan,AZE,"Mar 7, 2020",2,
Azerbaijan,AZE,"Mar 8, 2020",2.6666666666666665,
Azerbaijan,AZE,"Mar 11, 2020",2.6666666666666665,
Azerbaijan,AZE,"Mar 12, 2020",2.5,
Azerbaijan,AZE,"Mar 13, 2020",1.75,
Azerbaijan,AZE,"Mar 14, 2020",1.3333333333333333,
Azerbaijan,AZE,"Mar 15, 2020",2.5,
Azerbaijan,AZE,"Mar 16, 2020",2,
Azerbaijan,AZE,"Mar 17, 2020",1.6666666666666667,
Azerbaijan,AZE,"Mar 18, 2020",2.8333333333333335,
Azerbaijan,AZE,"Mar 19, 2020",3.5,
Azerbaijan,AZE,"Mar 20, 2020",5.166666666666667,
Azerbaijan,AZE,"Mar 21, 2020",4.428571428571429,
Azerbaijan,AZE,"Mar 22, 2020",4.857142857142857,
Azerbaijan,AZE,"Mar 23, 2020",6.571428571428571,
Azerbaijan,AZE,"Mar 24, 2020",7.571428571428571,
Azerbaijan,AZE,"Mar 25, 2020",8.428571428571429,
Azerbaijan,AZE,"Mar 26, 2020",8.428571428571429,
Azerbaijan,AZE,"Mar 27, 2020",11.142857142857142,
Azerbaijan,AZE,"Mar 28, 2020",17.285714285714285,
Azerbaijan,AZE,"Mar 29, 2020",18.428571428571427,0
Azerbaijan,AZE,"Mar 30, 2020",20.571428571428573,1
Azerbaijan,AZE,"Mar 31, 2020",28.714285714285715,2
Azerbaijan,AZE,"Apr 1, 2020",30.142857142857142,3
Azerbaijan,AZE,"Apr 2, 2020",38,4
Azerbaijan,AZE,"Apr 3, 2020",39.714285714285715,5
Bahamas,BHS,"Mar 20, 2020",1,
Bahamas,BHS,"Mar 21, 2020",1,
Bahamas,BHS,"Mar 22, 2020",0.8,
Bahamas,BHS,"Mar 23, 2020",0.6,
Bahamas,BHS,"Mar 24, 2020",0.6,
Bahamas,BHS,"Mar 25, 2020",0.5,
Bahamas,BHS,"Mar 26, 2020",0.5714285714285714,
Bahamas,BHS,"Mar 27, 2020",0.8571428571428571,
Bahamas,BHS,"Mar 28, 2020",0.7142857142857143,
Bahamas,BHS,"Mar 29, 2020",1,
Bahamas,BHS,"Mar 30, 2020",1.4285714285714286,
Bahamas,BHS,"Mar 31, 2020",1.4285714285714286,
Bahamas,BHS,"Apr 1, 2020",1.5714285714285714,
Bahamas,BHS,"Apr 2, 2020",2.2857142857142856,
Bahamas,BHS,"Apr 3, 2020",2.142857142857143,
Bahrain,BHR,"Jan 2, 2020",0,
Bahrain,BHR,"Jan 3, 2020",0,
Bahrain,BHR,"Jan 4, 2020",0,
Bahrain,BHR,"Jan 5, 2020",0,
Bahrain,BHR,"Jan 6, 2020",0,
Bahrain,BHR,"Jan 7, 2020",0,
Bahrain,BHR,"Jan 8, 2020",0,
Bahrain,BHR,"Jan 9, 2020",0,
Bahrain,BHR,"Jan 10, 2020",0,
Bahrain,BHR,"Jan 11, 2020",0,
Bahrain,BHR,"Jan 12, 2020",0,
Bahrain,BHR,"Jan 13, 2020",0,
Bahrain,BHR,"Jan 14, 2020",0,
Bahrain,BHR,"Jan 15, 2020",0,
Bahrain,BHR,"Jan 16, 2020",0,
Bahrain,BHR,"Jan 17, 2020",0,
Bahrain,BHR,"Jan 18, 2020",0,
Bahrain,BHR,"Jan 19, 2020",0,
Bahrain,BHR,"Jan 20, 2020",0,
Bahrain,BHR,"Jan 21, 2020",0,
Bahrain,BHR,"Jan 22, 2020",0,
Bahrain,BHR,"Jan 23, 2020",0,
Bahrain,BHR,"Jan 24, 2020",0,
Bahrain,BHR,"Jan 25, 2020",0,
Bahrain,BHR,"Jan 26, 2020",0,
Bahrain,BHR,"Jan 27, 2020",0,
Bahrain,BHR,"Jan 28, 2020",0,
Bahrain,BHR,"Jan 29, 2020",0,
Bahrain,BHR,"Jan 30, 2020",0,
Bahrain,BHR,"Jan 31, 2020",0,
Bahrain,BHR,"Feb 1, 2020",0,
Bahrain,BHR,"Feb 2, 2020",0,
Bahrain,BHR,"Feb 3, 2020",0,
Bahrain,BHR,"Feb 4, 2020",0,
Bahrain,BHR,"Feb 5, 2020",0,
Bahrain,BHR,"Feb 6, 2020",0,
Bahrain,BHR,"Feb 7, 2020",0,
Bahrain,BHR,"Feb 8, 2020",0,
Bahrain,BHR,"Feb 9, 2020",0,
Bahrain,BHR,"Feb 10, 2020",0,
Bahrain,BHR,"Feb 11, 2020",0,
Bahrain,BHR,"Feb 12, 2020",0,
Bahrain,BHR,"Feb 13, 2020",0,
Bahrain,BHR,"Feb 14, 2020",0,
Bahrain,BHR,"Feb 15, 2020",0,
Bahrain,BHR,"Feb 16, 2020",0,
Bahrain,BHR,"Feb 17, 2020",0,
Bahrain,BHR,"Feb 18, 2020",0,
Bahrain,BHR,"Feb 19, 2020",0,
Bahrain,BHR,"Feb 20, 2020",0,
Bahrain,BHR,"Feb 21, 2020",0,
Bahrain,BHR,"Feb 22, 2020",0,
Bahrain,BHR,"Feb 23, 2020",0,
Bahrain,BHR,"Feb 24, 2020",0.14285714285714285,
Bahrain,BHR,"Feb 25, 2020",0.2857142857142857,
Bahrain,BHR,"Feb 26, 2020",3.2857142857142856,
Bahrain,BHR,"Feb 27, 2020",4.714285714285714,
Bahrain,BHR,"Feb 28, 2020",4.714285714285714,
Bahrain,BHR,"Feb 29, 2020",5.428571428571429,
Bahrain,BHR,"Mar 1, 2020",5.857142857142857,
Bahrain,BHR,"Mar 2, 2020",6.571428571428571,
Bahrain,BHR,"Mar 3, 2020",7.5,
Bahrain,BHR,"Mar 4, 2020",4.333333333333333,
Bahrain,BHR,"Mar 5, 2020",3.1666666666666665,
Bahrain,BHR,"Mar 6, 2020",3.1666666666666665,
Bahrain,BHR,"Mar 7, 2020",3,
Bahrain,BHR,"Mar 8, 2020",3.6666666666666665,
Bahrain,BHR,"Mar 9, 2020",5.333333333333333,
Bahrain,BHR,"Mar 10, 2020",8.857142857142858,
Bahrain,BHR,"Mar 11, 2020",8.714285714285714,
Bahrain,BHR,"Mar 12, 2020",15.714285714285714,
Bahrain,BHR,"Mar 13, 2020",15.714285714285714,
Bahrain,BHR,"Mar 14, 2020",22,
Bahrain,BHR,"Mar 15, 2020",21.142857142857142,
Bahrain,BHR,"Mar 16, 2020",19.285714285714285,
Bahrain,BHR,"Mar 17, 2020",16,
Bahrain,BHR,"Mar 18, 2020",18.142857142857142,
Bahrain,BHR,"Mar 19, 2020",13.428571428571429,
Bahrain,BHR,"Mar 20, 2020",15.285714285714286,
Bahrain,BHR,"Mar 21, 2020",10.714285714285714,
Bahrain,BHR,"Mar 22, 2020",13.571428571428571,
Bahrain,BHR,"Mar 23, 2020",17.142857142857142,
Bahrain,BHR,"Mar 24, 2020",16.857142857142858,
Bahrain,BHR,"Mar 25, 2020",21.857142857142858,
Bahrain,BHR,"Mar 26, 2020",23.285714285714285,
Bahrain,BHR,"Mar 27, 2020",27,
Bahrain,BHR,"Mar 28, 2020",25.857142857142858,
Bahrain,BHR,"Mar 29, 2020",23.857142857142858,
Bahrain,BHR,"Mar 30, 2020",23.714285714285715,
Bahrain,BHR,"Mar 31, 2020",25.142857142857142,
Bahrain,BHR,"Apr 1, 2020",25.285714285714285,
Bahrain,BHR,"Apr 2, 2020",21.428571428571427,0
Bahrain,BHR,"Apr 3, 2020",26.428571428571427,1
Bangladesh,BGD,"Mar 18, 2020",1.6666666666666667,
Bangladesh,BGD,"Mar 19, 2020",1.75,
Bangladesh,BGD,"Mar 20, 2020",1.4,
Bangladesh,BGD,"Mar 21, 2020",2.3333333333333335,
Bangladesh,BGD,"Mar 22, 2020",3.5,
Bangladesh,BGD,"Mar 23, 2020",3.4285714285714284,
Bangladesh,BGD,"Mar 24, 2020",4,
Bangladesh,BGD,"Mar 25, 2020",4.428571428571429,
Bangladesh,BGD,"Mar 26, 2020",4.142857142857143,
Bangladesh,BGD,"Mar 27, 2020",5.428571428571429,
Bangladesh,BGD,"Mar 28, 2020",4.428571428571429,
Bangladesh,BGD,"Mar 29, 2020",3.4285714285714284,
Bangladesh,BGD,"Mar 30, 2020",3.142857142857143,
Bangladesh,BGD,"Mar 31, 2020",2.2857142857142856,
Bangladesh,BGD,"Apr 1, 2020",1.7142857142857142,
Bangladesh,BGD,"Apr 2, 2020",2.142857142857143,
Bangladesh,BGD,"Apr 3, 2020",1.1428571428571428,
Barbados,BRB,"Mar 20, 2020",0.6666666666666666,
Barbados,BRB,"Mar 21, 2020",1.5,
Barbados,BRB,"Mar 22, 2020",2.8,
Barbados,BRB,"Mar 23, 2020",2.8333333333333335,
Barbados,BRB,"Mar 24, 2020",2.4285714285714284,
Barbados,BRB,"Mar 25, 2020",2.4285714285714284,
Barbados,BRB,"Mar 26, 2020",2.4285714285714284,
Barbados,BRB,"Mar 27, 2020",3.142857142857143,
Barbados,BRB,"Mar 28, 2020",2.5714285714285716,
Barbados,BRB,"Mar 29, 2020",1.7142857142857142,
Barbados,BRB,"Mar 30, 2020",2.2857142857142856,
Barbados,BRB,"Mar 31, 2020",2.4285714285714284,
Barbados,BRB,"Apr 1, 2020",2.2857142857142856,
Barbados,BRB,"Apr 2, 2020",3.857142857142857,
Barbados,BRB,"Apr 3, 2020",3,
Belarus,BLR,"Jan 2, 2020",0,
Belarus,BLR,"Jan 3, 2020",0,
Belarus,BLR,"Jan 4, 2020",0,
Belarus,BLR,"Jan 5, 2020",0,
Belarus,BLR,"Jan 6, 2020",0,
Belarus,BLR,"Jan 7, 2020",0,
Belarus,BLR,"Jan 8, 2020",0,
Belarus,BLR,"Jan 9, 2020",0,
Belarus,BLR,"Jan 10, 2020",0,
Belarus,BLR,"Jan 11, 2020",0,
Belarus,BLR,"Jan 12, 2020",0,
Belarus,BLR,"Jan 13, 2020",0,
Belarus,BLR,"Jan 14, 2020",0,
Belarus,BLR,"Jan 15, 2020",0,
Belarus,BLR,"Jan 16, 2020",0,
Belarus,BLR,"Jan 17, 2020",0,
Belarus,BLR,"Jan 18, 2020",0,
Belarus,BLR,"Jan 19, 2020",0,
Belarus,BLR,"Jan 20, 2020",0,
Belarus,BLR,"Jan 21, 2020",0,
Belarus,BLR,"Jan 22, 2020",0,
Belarus,BLR,"Jan 23, 2020",0,
Belarus,BLR,"Jan 24, 2020",0,
Belarus,BLR,"Jan 25, 2020",0,
Belarus,BLR,"Jan 26, 2020",0,
Belarus,BLR,"Jan 27, 2020",0,
Belarus,BLR,"Jan 28, 2020",0,
Belarus,BLR,"Jan 29, 2020",0,
Belarus,BLR,"Jan 30, 2020",0,
Belarus,BLR,"Jan 31, 2020",0,
Belarus,BLR,"Feb 1, 2020",0,
Belarus,BLR,"Feb 2, 2020",0,
Belarus,BLR,"Feb 3, 2020",0,
Belarus,BLR,"Feb 4, 2020",0,
Belarus,BLR,"Feb 5, 2020",0,
Belarus,BLR,"Feb 6, 2020",0,
Belarus,BLR,"Feb 7, 2020",0,
Belarus,BLR,"Feb 8, 2020",0,
Belarus,BLR,"Feb 9, 2020",0,
Belarus,BLR,"Feb 10, 2020",0,
Belarus,BLR,"Feb 11, 2020",0,
Belarus,BLR,"Feb 12, 2020",0,
Belarus,BLR,"Feb 13, 2020",0,
Belarus,BLR,"Feb 14, 2020",0,
Belarus,BLR,"Feb 15, 2020",0,
Belarus,BLR,"Feb 16, 2020",0,
Belarus,BLR,"Feb 17, 2020",0,
Belarus,BLR,"Feb 18, 2020",0,
Belarus,BLR,"Feb 19, 2020",0,
Belarus,BLR,"Feb 20, 2020",0,
Belarus,BLR,"Feb 21, 2020",0,
Belarus,BLR,"Feb 22, 2020",0,
Belarus,BLR,"Feb 23, 2020",0,
Belarus,BLR,"Feb 24, 2020",0,
Belarus,BLR,"Feb 25, 2020",0,
Belarus,BLR,"Feb 26, 2020",0,
Belarus,BLR,"Feb 27, 2020",0,
Belarus,BLR,"Feb 28, 2020",0.14285714285714285,
Belarus,BLR,"Feb 29, 2020",0.14285714285714285,
Belarus,BLR,"Mar 1, 2020",0.14285714285714285,
Belarus,BLR,"Mar 2, 2020",0.14285714285714285,
Belarus,BLR,"Mar 3, 2020",0.16666666666666666,
Belarus,BLR,"Mar 4, 2020",0.6666666666666666,
Belarus,BLR,"Mar 5, 2020",1,
Belarus,BLR,"Mar 6, 2020",1,
Belarus,BLR,"Mar 7, 2020",1.25,
Belarus,BLR,"Mar 8, 2020",1.6666666666666667,
Belarus,BLR,"Mar 13, 2020",5,
Belarus,BLR,"Mar 14, 2020",5,
Belarus,BLR,"Mar 15, 2020",5,
Belarus,BLR,"Mar 16, 2020",5.25,
Belarus,BLR,"Mar 17, 2020",6,
Belarus,BLR,"Mar 18, 2020",5.4,
Belarus,BLR,"Mar 19, 2020",6.8,
Belarus,BLR,"Mar 20, 2020",7.2,
Belarus,BLR,"Mar 21, 2020",6,
Belarus,BLR,"Mar 22, 2020",7.857142857142857,
Belarus,BLR,"Mar 23, 2020",7,
Belarus,BLR,"Mar 24, 2020",6.428571428571429,
Belarus,BLR,"Mar 25, 2020",6.428571428571429,
Belarus,BLR,"Mar 26, 2020",5.714285714285714,
Belarus,BLR,"Mar 27, 2020",4.142857142857143,
Belarus,BLR,"Mar 28, 2020",5.285714285714286,
Belarus,BLR,"Mar 29, 2020",2.5714285714285716,
Belarus,BLR,"Mar 30, 2020",2.5714285714285716,
Belarus,BLR,"Mar 31, 2020",3.4285714285714284,
Belarus,BLR,"Apr 1, 2020",10.142857142857142,
Belarus,BLR,"Apr 2, 2020",9.428571428571429,0
Belarus,BLR,"Apr 3, 2020",24,1
Belgium,BEL,"Jan 2, 2020",0,
Belgium,BEL,"Jan 3, 2020",0,
Belgium,BEL,"Jan 4, 2020",0,
Belgium,BEL,"Jan 5, 2020",0,
Belgium,BEL,"Jan 6, 2020",0,
Belgium,BEL,"Jan 7, 2020",0,
Belgium,BEL,"Jan 8, 2020",0,
Belgium,BEL,"Jan 9, 2020",0,
Belgium,BEL,"Jan 10, 2020",0,
Belgium,BEL,"Jan 11, 2020",0,
Belgium,BEL,"Jan 12, 2020",0,
Belgium,BEL,"Jan 13, 2020",0,
Belgium,BEL,"Jan 14, 2020",0,
Belgium,BEL,"Jan 15, 2020",0,
Belgium,BEL,"Jan 16, 2020",0,
Belgium,BEL,"Jan 17, 2020",0,
Belgium,BEL,"Jan 18, 2020",0,
Belgium,BEL,"Jan 19, 2020",0,
Belgium,BEL,"Jan 20, 2020",0,
Belgium,BEL,"Jan 21, 2020",0,
Belgium,BEL,"Jan 22, 2020",0,
Belgium,BEL,"Jan 23, 2020",0,
